Antecedents,Consequents,Confidence,Lift
"ROUND SNACK BOXES SET OF 4 FRUITS, LUNCH BAG APPLE DESIGN",CARD CIRCUS PARADE,0.3846153846153846,10.339366515837103
ROUND SNACK BOXES SET OF 4 FRUITS,"CARD CIRCUS PARADE, LUNCH BAG APPLE DESIGN",0.06944444444444443,5.289351851851851
LUNCH BAG APPLE DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.17857142857142858,8.160714285714286
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF 4 FRUITS, LUNCH BAG APPLE DESIGN",0.29411764705882354,10.339366515837105
"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE",CARD CIRCUS PARADE,0.16129032258064516,4.335863377609108
PLASTERS IN TIN WOODLAND ANIMALS,"PLASTERS IN TIN CIRCUS PARADE, CARD CIRCUS PARADE",0.07936507936507936,4.533730158730159
PLASTERS IN TIN CIRCUS PARADE,"PLASTERS IN TIN WOODLAND ANIMALS, CARD CIRCUS PARADE",0.09433962264150943,5.389150943396226
CARD CIRCUS PARADE,"PLASTERS IN TIN WOODLAND ANIMALS, PLASTERS IN TIN CIRCUS PARADE",0.29411764705882354,4.335863377609108
"PLASTERS IN TIN CIRCUS PARADE, ROUND SNACK BOXES SET OF 4 FRUITS",CARD CIRCUS PARADE,0.2608695652173913,7.012787723785166
PLASTERS IN TIN CIRCUS PARADE,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.11320754716981132,5.173584905660378
ROUND SNACK BOXES SET OF 4 FRUITS,"PLASTERS IN TIN CIRCUS PARADE, CARD CIRCUS PARADE",0.08333333333333333,4.760416666666667
CARD CIRCUS PARADE,"PLASTERS IN TIN CIRCUS PARADE, ROUND SNACK BOXES SET OF 4 FRUITS",0.3529411764705882,7.0127877237851655
"PLASTERS IN TIN CIRCUS PARADE, ROUND SNACK BOXES SET OF4 WOODLAND",CARD CIRCUS PARADE,0.2692307692307692,7.237556561085972
PLASTERS IN TIN CIRCUS PARADE,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.1320754716981132,5.029874213836478
ROUND SNACK BOXES SET OF4 WOODLAND,"PLASTERS IN TIN CIRCUS PARADE, CARD CIRCUS PARADE",0.0625,3.5703125
"PLASTERS IN TIN WOODLAND ANIMALS, ROUND SNACK BOXES SET OF 4 FRUITS",CARD CIRCUS PARADE,0.2727272727272727,7.331550802139037
PLASTERS IN TIN WOODLAND ANIMALS,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.09523809523809523,4.352380952380952
ROUND SNACK BOXES SET OF 4 FRUITS,"PLASTERS IN TIN WOODLAND ANIMALS, CARD CIRCUS PARADE",0.08333333333333333,4.760416666666667
CARD CIRCUS PARADE,"PLASTERS IN TIN WOODLAND ANIMALS, ROUND SNACK BOXES SET OF 4 FRUITS",0.3529411764705882,7.331550802139036
"PLASTERS IN TIN WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",CARD CIRCUS PARADE,0.20588235294117646,5.534602076124568
PLASTERS IN TIN WOODLAND ANIMALS,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.1111111111111111,4.231481481481482
ROUND SNACK BOXES SET OF4 WOODLAND,"PLASTERS IN TIN WOODLAND ANIMALS, CARD CIRCUS PARADE",0.0625,3.5703125
"PLASTERS IN TIN WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",CARD CIRCUS PARADE,0.33333333333333337,8.96078431372549
PLASTERS IN TIN WOODLAND ANIMALS,"WOODLAND CHARLOTTE BAG, CARD CIRCUS PARADE",0.07936507936507936,5.18140589569161
WOODLAND CHARLOTTE BAG,"PLASTERS IN TIN WOODLAND ANIMALS, CARD CIRCUS PARADE",0.08620689655172413,4.924568965517241
CARD CIRCUS PARADE,"PLASTERS IN TIN WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",0.29411764705882354,8.960784313725492
ROBOT BIRTHDAY CARD,"RED  HARMONICA IN BOX, CARD CIRCUS PARADE",0.33333333333333337,25.388888888888893
RED  HARMONICA IN BOX,"ROBOT BIRTHDAY CARD, CARD CIRCUS PARADE",0.23809523809523808,21.761904761904763
CARD CIRCUS PARADE,"ROBOT BIRTHDAY CARD, RED  HARMONICA IN BOX",0.29411764705882354,22.401960784313726
ROUND SNACK BOXES SET OF4 WOODLAND,"RED  HARMONICA IN BOX, CARD CIRCUS PARADE",0.05357142857142857,4.080357142857142
RED  HARMONICA IN BOX,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.2857142857142857,10.880952380952381
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF4 WOODLAND, RED  HARMONICA IN BOX",0.3529411764705882,12.407239819004523
SPACEBOY LUNCH BOX,"RED  HARMONICA IN BOX, CARD CIRCUS PARADE",0.10638297872340426,8.102836879432624
RED  HARMONICA IN BOX,"CARD CIRCUS PARADE, SPACEBOY LUNCH BOX",0.23809523809523808,15.544217687074829
CARD CIRCUS PARADE,"RED  HARMONICA IN BOX, SPACEBOY LUNCH BOX",0.29411764705882354,16.801470588235297
"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER",CARD CIRCUS PARADE,0.27777777777777773,7.467320261437907
ROUND SNACK BOXES SET OF4 WOODLAND,"REGENCY CAKESTAND 3 TIER, CARD CIRCUS PARADE",0.044642857142857144,4.080357142857143
REGENCY CAKESTAND 3 TIER,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.07936507936507936,3.0224867724867726
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF4 WOODLAND, REGENCY CAKESTAND 3 TIER",0.29411764705882354,7.467320261437909
SPACEBOY LUNCH BOX,"REGENCY CAKESTAND 3 TIER, CARD CIRCUS PARADE",0.10638297872340426,9.72340425531915
REGENCY CAKESTAND 3 TIER,"CARD CIRCUS PARADE, SPACEBOY LUNCH BOX",0.07936507936507936,5.18140589569161
CARD CIRCUS PARADE,"REGENCY CAKESTAND 3 TIER, SPACEBOY LUNCH BOX",0.29411764705882354,11.200980392156863
ROBOT BIRTHDAY CARD,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.33333333333333337,12.694444444444446
ROUND SNACK BOXES SET OF4 WOODLAND,"ROBOT BIRTHDAY CARD, CARD CIRCUS PARADE",0.044642857142857144,4.080357142857143
CARD CIRCUS PARADE,"ROBOT BIRTHDAY CARD, ROUND SNACK BOXES SET OF4 WOODLAND",0.29411764705882354,14.934640522875817
"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",CARD CIRCUS PARADE,0.15000000000000002,4.032352941176471
ROUND SNACK BOXES SET OF 4 FRUITS,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.125,4.760416666666667
ROUND SNACK BOXES SET OF4 WOODLAND,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.08035714285714286,3.672321428571429
"ROUND SNACK BOXES SET OF 4 FRUITS, SPACEBOY LUNCH BOX",CARD CIRCUS PARADE,0.27777777777777773,7.467320261437907
SPACEBOY LUNCH BOX,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.10638297872340426,4.861702127659575
ROUND SNACK BOXES SET OF 4 FRUITS,"CARD CIRCUS PARADE, SPACEBOY LUNCH BOX",0.06944444444444443,4.533730158730158
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF 4 FRUITS, SPACEBOY LUNCH BOX",0.29411764705882354,7.467320261437909
"ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG",CARD CIRCUS PARADE,0.23809523809523808,6.400560224089635
ROUND SNACK BOXES SET OF 4 FRUITS,"WOODLAND CHARLOTTE BAG, CARD CIRCUS PARADE",0.06944444444444443,4.533730158730158
WOODLAND CHARLOTTE BAG,"ROUND SNACK BOXES SET OF 4 FRUITS, CARD CIRCUS PARADE",0.08620689655172413,3.9396551724137927
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG",0.29411764705882354,6.400560224089636
ROUND SNACK BOXES SET OF4 WOODLAND,"SPACEBOY BIRTHDAY CARD, CARD CIRCUS PARADE",0.044642857142857144,3.400297619047619
SPACEBOY BIRTHDAY CARD,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.22727272727272727,8.655303030303031
CARD CIRCUS PARADE,"ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY BIRTHDAY CARD",0.29411764705882354,11.200980392156863
"ROUND SNACK BOXES SET OF4 WOODLAND, SPACEBOY LUNCH BOX",CARD CIRCUS PARADE,0.21875,5.880514705882353
SPACEBOY LUNCH BOX,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.14893617021276595,5.671985815602837
ROUND SNACK BOXES SET OF4 WOODLAND,"CARD CIRCUS PARADE, SPACEBOY LUNCH BOX",0.0625,4.080357142857143
"ROUND SNACK BOXES SET OF4 WOODLAND, WOODLAND CHARLOTTE BAG",CARD CIRCUS PARADE,0.24137931034482757,6.488843813387423
ROUND SNACK BOXES SET OF4 WOODLAND,"WOODLAND CHARLOTTE BAG, CARD CIRCUS PARADE",0.0625,4.080357142857143
WOODLAND CHARLOTTE BAG,"ROUND SNACK BOXES SET OF4 WOODLAND, CARD CIRCUS PARADE",0.12068965517241378,4.596264367816092
"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",CHARLOTTE BAG SUKI DESIGN,0.35714285714285715,7.772108843537415
CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.23809523809523808,7.772108843537414
CHARLOTTE BAG APPLES DESIGN,"CHARLOTTE BAG SUKI DESIGN, JUMBO BAG APPLES",0.16666666666666669,12.694444444444446
JUMBO BAG APPLES,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",0.17857142857142858,11.658163265306124
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",CHARLOTTE BAG SUKI DESIGN,0.33333333333333337,7.253968253968255
CHARLOTTE BAG SUKI DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.23809523809523808,7.253968253968254
ROUND SNACK BOXES SET OF 4 FRUITS,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",0.06944444444444443,4.533730158730158
CHARLOTTE BAG APPLES DESIGN,"CHARLOTTE BAG SUKI DESIGN, ROUND SNACK BOXES SET OF 4 FRUITS",0.16666666666666669,9.520833333333334
"ROUND SNACK BOXES SET OF4 WOODLAND, CHARLOTTE BAG APPLES DESIGN",CHARLOTTE BAG SUKI DESIGN,0.27777777777777773,6.044973544973544
CHARLOTTE BAG SUKI DESIGN,"ROUND SNACK BOXES SET OF4 WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.23809523809523808,6.044973544973544
CHARLOTTE BAG APPLES DESIGN,"CHARLOTTE BAG SUKI DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.16666666666666669,6.347222222222223
ROUND SNACK BOXES SET OF4 WOODLAND,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",0.044642857142857144,2.914540816326531
CHARLOTTE BAG SUKI DESIGN,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.3333333333333333,10.155555555555557
CHARLOTTE BAG APPLES DESIGN,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG",0.23333333333333334,6.272549019607843
WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG APPLES DESIGN",0.12068965517241378,7.879310344827586
"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",CHILDRENS CUTLERY CIRCUS PARADE,0.35714285714285715,9.600840336134453
CHILDRENS CUTLERY CIRCUS PARADE,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.29411764705882354,9.600840336134455
CHARLOTTE BAG APPLES DESIGN,"CHILDRENS CUTLERY CIRCUS PARADE, JUMBO BAG APPLES",0.16666666666666669,10.880952380952383
JUMBO BAG APPLES,"CHILDRENS CUTLERY CIRCUS PARADE, CHARLOTTE BAG APPLES DESIGN",0.17857142857142858,11.658163265306124
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",CHILDRENS CUTLERY CIRCUS PARADE,0.33333333333333337,8.96078431372549
ROUND SNACK BOXES SET OF 4 FRUITS,"CHILDRENS CUTLERY CIRCUS PARADE, CHARLOTTE BAG APPLES DESIGN",0.06944444444444443,4.533730158730158
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, CHILDRENS CUTLERY CIRCUS PARADE",0.16666666666666669,10.880952380952383
CHILDRENS CUTLERY CIRCUS PARADE,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.29411764705882354,8.960784313725492
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",CHILDRENS CUTLERY CIRCUS PARADE,0.27777777777777773,7.467320261437907
ROUND SNACK BOXES SET OF4 WOODLAND,"CHILDRENS CUTLERY CIRCUS PARADE, CHARLOTTE BAG APPLES DESIGN",0.044642857142857144,2.914540816326531
CHARLOTTE BAG APPLES DESIGN,"CHILDRENS CUTLERY CIRCUS PARADE, ROUND SNACK BOXES SET OF4 WOODLAND",0.16666666666666669,8.462962962962964
CHILDRENS CUTLERY CIRCUS PARADE,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.29411764705882354,7.467320261437909
"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",COFFEE MUG APPLES DESIGN,0.35714285714285715,5.829081632653062
COFFEE MUG APPLES DESIGN,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.17857142857142858,5.829081632653062
CHARLOTTE BAG APPLES DESIGN,"COFFEE MUG APPLES DESIGN, JUMBO BAG APPLES",0.16666666666666669,8.462962962962964
JUMBO BAG APPLES,"COFFEE MUG APPLES DESIGN, CHARLOTTE BAG APPLES DESIGN",0.17857142857142858,13.601190476190476
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG PEARS, JUMBO BAG APPLES",0.2,9.14
JUMBO BAG APPLES,"JUMBO BAG PEARS, CHARLOTTE BAG APPLES DESIGN",0.21428571428571427,13.989795918367347
"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",JUMBO BAG WOODLAND ANIMALS,0.35714285714285715,3.5481366459627326
JUMBO BAG WOODLAND ANIMALS,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.10869565217391303,3.5481366459627326
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG WOODLAND ANIMALS, JUMBO BAG APPLES",0.16666666666666669,8.462962962962964
JUMBO BAG APPLES,"JUMBO BAG WOODLAND ANIMALS, CHARLOTTE BAG APPLES DESIGN",0.17857142857142858,9.067460317460316
ROUND SNACK BOXES SET OF 4 FRUITS,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.09722222222222221,3.1736111111111107
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, JUMBO BAG APPLES",0.23333333333333334,9.693939393939393
JUMBO BAG APPLES,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.25,7.616666666666667
ROUND SNACK BOXES SET OF4 WOODLAND,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.07142857142857142,2.3316326530612246
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF4 WOODLAND, JUMBO BAG APPLES",0.26666666666666666,10.155555555555555
JUMBO BAG APPLES,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.2857142857142857,7.253968253968253
CHARLOTTE BAG APPLES DESIGN,"WOODLAND CHARLOTTE BAG, JUMBO BAG APPLES",0.23333333333333334,10.663333333333334
WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG APPLES DESIGN, JUMBO BAG APPLES",0.12068965517241378,3.939655172413793
JUMBO BAG APPLES,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.25,7.616666666666667
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",JUMBO BAG PEARS,0.33333333333333337,11.717948717948719
JUMBO BAG PEARS,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.3846153846153846,11.717948717948717
ROUND SNACK BOXES SET OF 4 FRUITS,"JUMBO BAG PEARS, CHARLOTTE BAG APPLES DESIGN",0.06944444444444443,4.533730158730158
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF 4 FRUITS",0.16666666666666669,10.880952380952383
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",JUMBO BAG PEARS,0.27777777777777773,9.764957264957264
JUMBO BAG PEARS,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.3846153846153846,9.764957264957264
ROUND SNACK BOXES SET OF4 WOODLAND,"JUMBO BAG PEARS, CHARLOTTE BAG APPLES DESIGN",0.044642857142857144,2.914540816326531
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG PEARS, ROUND SNACK BOXES SET OF4 WOODLAND",0.16666666666666669,10.880952380952383
"JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",CHARLOTTE BAG APPLES DESIGN,0.3529411764705882,5.376470588235294
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",JUMBO BAG WOODLAND ANIMALS,0.3333333333333333,3.3115942028985503
JUMBO BAG WOODLAND ANIMALS,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.13043478260869565,3.3115942028985503
ROUND SNACK BOXES SET OF4 WOODLAND,"JUMBO BAG WOODLAND ANIMALS, CHARLOTTE BAG APPLES DESIGN",0.05357142857142857,2.720238095238095
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG WOODLAND ANIMALS, ROUND SNACK BOXES SET OF4 WOODLAND",0.2,5.376470588235295
"JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG APPLES DESIGN,0.3181818181818182,4.846969696969698
JUMBO BAG WOODLAND ANIMALS,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.15217391304347824,4.636231884057971
CHARLOTTE BAG APPLES DESIGN,"JUMBO BAG WOODLAND ANIMALS, WOODLAND CHARLOTTE BAG",0.23333333333333334,4.846969696969697
WOODLAND CHARLOTTE BAG,"JUMBO BAG WOODLAND ANIMALS, CHARLOTTE BAG APPLES DESIGN",0.12068965517241378,6.128352490421455
LUNCH BAG WOODLAND,"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG APPLE DESIGN",0.16666666666666666,6.347222222222222
CHARLOTTE BAG APPLES DESIGN,"LUNCH BAG WOODLAND, LUNCH BAG APPLE DESIGN",0.2,7.616666666666667
LUNCH BAG APPLE DESIGN,"LUNCH BAG WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.21428571428571427,12.241071428571429
ROUND SNACK BOXES SET OF 4 FRUITS,"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG APPLE DESIGN",0.09722222222222221,3.702546296296296
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, LUNCH BAG APPLE DESIGN",0.23333333333333334,8.202564102564102
LUNCH BAG APPLE DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.25,7.616666666666667
ROUND SNACK BOXES SET OF4 WOODLAND,"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG APPLE DESIGN",0.08035714285714286,3.0602678571428577
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF4 WOODLAND, LUNCH BAG APPLE DESIGN",0.30000000000000004,8.568750000000001
LUNCH BAG APPLE DESIGN,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.32142857142857145,8.160714285714286
SPACEBOY LUNCH BOX,"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG APPLE DESIGN",0.1276595744680851,4.861702127659575
CHARLOTTE BAG APPLES DESIGN,"LUNCH BAG APPLE DESIGN, SPACEBOY LUNCH BOX",0.2,8.309090909090909
LUNCH BAG APPLE DESIGN,"CHARLOTTE BAG APPLES DESIGN, SPACEBOY LUNCH BOX",0.21428571428571427,13.989795918367347
CHARLOTTE BAG APPLES DESIGN,"WOODLAND CHARLOTTE BAG, LUNCH BAG APPLE DESIGN",0.23333333333333334,8.886111111111111
WOODLAND CHARLOTTE BAG,"CHARLOTTE BAG APPLES DESIGN, LUNCH BAG APPLE DESIGN",0.12068965517241378,4.596264367816092
LUNCH BAG APPLE DESIGN,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.25,7.616666666666667
RED RETROSPOT CUP,"LUNCH BAG WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.15625,8.92578125
CHARLOTTE BAG APPLES DESIGN,"RED RETROSPOT CUP, LUNCH BAG WOODLAND",0.16666666666666669,8.462962962962964
LUNCH BAG WOODLAND,"RED RETROSPOT CUP, CHARLOTTE BAG APPLES DESIGN",0.13888888888888887,7.934027777777777
"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",CHARLOTTE BAG APPLES DESIGN,0.3529411764705882,5.376470588235294
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",LUNCH BAG WOODLAND,0.3333333333333333,4.231481481481481
LUNCH BAG WOODLAND,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.16666666666666666,4.231481481481481
ROUND SNACK BOXES SET OF4 WOODLAND,"LUNCH BAG WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.05357142857142857,3.060267857142857
CHARLOTTE BAG APPLES DESIGN,"LUNCH BAG WOODLAND, ROUND SNACK BOXES SET OF4 WOODLAND",0.2,5.376470588235295
"LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG APPLES DESIGN,0.33333333333333337,5.077777777777778
"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",LUNCH BAG WOODLAND,0.33333333333333337,4.231481481481482
LUNCH BAG WOODLAND,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.13888888888888887,4.231481481481481
CHARLOTTE BAG APPLES DESIGN,"LUNCH BAG WOODLAND, WOODLAND CHARLOTTE BAG",0.16666666666666669,5.077777777777778
WOODLAND CHARLOTTE BAG,"LUNCH BAG WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.08620689655172413,4.924568965517241
"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",PACK OF 20 NAPKINS RED APPLES,0.33333333333333337,5.6419753086419755
ROUND SNACK BOXES SET OF 4 FRUITS,"CHARLOTTE BAG APPLES DESIGN, PACK OF 20 NAPKINS RED APPLES",0.06944444444444443,6.347222222222221
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF 4 FRUITS, PACK OF 20 NAPKINS RED APPLES",0.16666666666666669,6.347222222222223
PACK OF 20 NAPKINS RED APPLES,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.18518518518518517,5.6419753086419755
RED RETROSPOT CUP,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT MINI CASES",0.15625,10.200892857142858
CHARLOTTE BAG APPLES DESIGN,"RED RETROSPOT CUP, RED RETROSPOT MINI CASES",0.16666666666666669,9.520833333333334
RED RETROSPOT MINI CASES,"RED RETROSPOT CUP, CHARLOTTE BAG APPLES DESIGN",0.16666666666666669,9.520833333333334
"RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",CHARLOTTE BAG APPLES DESIGN,0.29411764705882354,4.480392156862746
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT CUP,0.27777777777777773,3.9670138888888884
RED RETROSPOT CUP,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.15625,3.967013888888889
ROUND SNACK BOXES SET OF4 WOODLAND,"RED RETROSPOT CUP, CHARLOTTE BAG APPLES DESIGN",0.044642857142857144,2.5502232142857144
CHARLOTTE BAG APPLES DESIGN,"RED RETROSPOT CUP, ROUND SNACK BOXES SET OF4 WOODLAND",0.16666666666666669,4.480392156862745
"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",RED RETROSPOT MINI CASES,0.3333333333333333,5.077777777777778
"ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",CHARLOTTE BAG APPLES DESIGN,0.3529411764705882,5.376470588235294
ROUND SNACK BOXES SET OF4 WOODLAND,"CHARLOTTE BAG APPLES DESIGN, RED RETROSPOT MINI CASES",0.05357142857142857,3.497448979591837
CHARLOTTE BAG APPLES DESIGN,"ROUND SNACK BOXES SET OF4 WOODLAND, RED RETROSPOT MINI CASES",0.2,5.376470588235295
RED RETROSPOT MINI CASES,"CHARLOTTE BAG APPLES DESIGN, ROUND SNACK BOXES SET OF4 WOODLAND",0.2,5.0777777777777775
"RED TOADSTOOL LED NIGHT LIGHT, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG APPLES DESIGN,0.29411764705882354,4.480392156862746
"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",RED TOADSTOOL LED NIGHT LIGHT,0.33333333333333337,3.4621212121212124
RED TOADSTOOL LED NIGHT LIGHT,"CHARLOTTE BAG APPLES DESIGN, WOODLAND CHARLOTTE BAG",0.11363636363636363,3.4621212121212124
CHARLOTTE BAG APPLES DESIGN,"RED TOADSTOOL LED NIGHT LIGHT, WOODLAND CHARLOTTE BAG",0.16666666666666669,4.480392156862745
WOODLAND CHARLOTTE BAG,"RED TOADSTOOL LED NIGHT LIGHT, CHARLOTTE BAG APPLES DESIGN",0.08620689655172413,7.879310344827585
"ROUND SNACK BOXES SET OF 4 FRUITS, ROUND SNACK BOXES SET OF4 WOODLAND",CHARLOTTE BAG APPLES DESIGN,0.23333333333333334,3.554444444444445
ROUND SNACK BOXES SET OF 4 FRUITS,"ROUND SNACK BOXES SET OF4 WOODLAND, CHARLOTTE BAG APPLES DESIGN",0.19444444444444442,4.936728395061728
ROUND SNACK BOXES SET OF4 WOODLAND,"ROUND SNACK BOXES SET OF 4 FRUITS, CHARLOTTE BAG APPLES DESIGN",0.125,3.8083333333333336
"ROUND SNACK BOXES SET OF 4 FRUITS, WOODLAND CHARLOTTE BAG",CHARLOTTE BAG APPLES DESIGN,0.38095238095238093,5.803174603174603
